s_no,transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale
1432,846,22-12-2023,18:46:00,13,Male,42,Beauty,1,50,59.5,50
1433,1218,25-10-2023,22:11:00,30,Male,64,Beauty,3,30,34.2,90
1434,1846,16-11-2023,17:51:00,83,Male,42,Beauty,1,50,49.5,50
1435,616,31-12-2022,19:18:00,122,Male,41,Clothing,2,50,49.5,100
1436,1616,22-09-2022,18:41:00,121,Male,41,Clothing,2,50,59,100
1437,523,13-11-2023,19:18:00,110,Female,62,Electronics,1,300,375,300
1438,643,05-10-2022,22:26:00,63,Female,28,Electronics,3,30,28.8,90
1439,1523,31-12-2023,20:40:00,150,Female,62,Electronics,1,300,330,300
1440,1643,17-10-2023,21:47:00,12,Female,28,Electronics,3,30,33.3,90
1441,351,11-11-2023,22:16:00,38,Female,56,Clothing,3,30,36.6,90
1442,809,14-12-2022,22:51:00,124,Female,62,Beauty,2,50,50,100
1443,954,05-09-2023,21:03:00,87,Female,50,Electronics,3,300,321,900
1444,1351,02-10-2022,20:58:00,88,Female,56,Clothing,3,30,28.5,90
1445,1809,16-10-2023,18:09:00,51,Female,62,Beauty,2,50,61.5,100
1446,1954,29-10-2023,17:30:00,93,Female,50,Electronics,3,300,318,900
1447,897,12-09-2023,17:53:00,15,Female,64,Electronics,2,50,51.5,100
1448,1897,27-10-2023,17:12:00,137,Female,64,Electronics,2,50,62,100
1449,147,12-11-2022,20:30:00,101,Male,23,Electronics,1,300,297,300
1450,204,10-09-2022,21:04:00,101,Male,39,Beauty,1,25,31.25,25
1451,390,07-10-2022,20:53:00,88,Male,39,Electronics,2,50,51,100
1452,1147,25-11-2023,22:14:00,35,Male,23,Electronics,1,300,330,300
1453,1204,10-12-2023,19:24:00,72,Male,39,Beauty,1,25,27.5,25
1454,1390,24-10-2022,22:47:00,117,Male,39,Electronics,2,50,54,100
1455,179,07-10-2023,20:42:00,121,Male,31,Electronics,1,300,375,300
1456,327,13-09-2023,18:30:00,107,Male,57,Electronics,3,50,56,150
1457,626,30-10-2022,21:01:00,65,Female,26,Clothing,4,500,555,2000
1458,873,06-12-2023,20:20:00,137,Female,27,Electronics,4,25,29,100
1459,1179,12-12-2023,17:28:00,122,Male,31,Electronics,1,300,354,300
1460,1327,23-12-2023,21:16:00,118,Male,57,Electronics,3,50,58,150
1461,1626,10-10-2022,19:13:00,19,Female,26,Clothing,4,500,495,2000
1462,1873,24-11-2022,19:18:00,64,Female,27,Electronics,4,25,26.75,100
1463,196,29-12-2023,19:14:00,43,Female,32,Clothing,3,300,312,900
1464,789,06-12-2023,22:13:00,34,Female,61,Clothing,4,500,510,2000
1465,1196,31-12-2022,21:18:00,93,Female,32,Clothing,3,300,306,900
1466,1789,10-11-2023,17:02:00,144,Female,61,Clothing,4,500,615,2000
1467,89,30-12-2023,21:15:00,117,Female,55,Electronics,4,500,590,2000
1468,707,23-10-2023,20:34:00,117,Female,26,Clothing,1,500,580,500
1469,909,29-10-2023,19:43:00,71,Male,26,Electronics,1,300,288,300
1470,1089,21-10-2023,18:44:00,108,Female,55,Electronics,4,500,555,2000
1471,1707,17-09-2023,18:35:00,144,Female,26,Clothing,1,500,535,500
1472,1909,22-10-2022,19:41:00,17,Male,26,Electronics,1,300,339,300
1473,51,12-10-2022,22:09:00,78,Male,27,Beauty,3,25,24.75,75
1474,154,24-12-2022,17:47:00,24,Male,51,Electronics,3,300,321,900
1475,276,18-10-2023,21:27:00,40,Female,21,Beauty,4,25,27.5,100
1476,497,31-12-2023,18:11:00,127,Male,41,Clothing,4,30,37.2,120
1477,889,20-09-2023,22:32:00,39,Female,35,Electronics,1,50,57.5,50
1478,1051,13-09-2023,17:47:00,104,Male,27,Beauty,3,25,25,75
1479,1154,16-12-2023,21:44:00,29,Male,51,Electronics,3,300,291,900
1480,1276,11-10-2022,18:54:00,140,Female,21,Beauty,4,25,27,100
1481,1497,19-11-2022,21:44:00,109,Male,41,Clothing,4,30,32.4,120
1482,1889,02-09-2022,22:48:00,80,Female,35,Electronics,1,50,56,50
1483,122,01-12-2023,19:02:00,1,Male,64,Electronics,4,30,35.4,120
1484,373,23-09-2022,22:19:00,78,Female,25,Beauty,2,300,333,600
1485,524,17-09-2023,19:52:00,12,Male,46,Beauty,4,300,297,1200
1486,688,28-10-2023,21:45:00,132,Male,56,Clothing,4,25,24.75,100
1487,813,15-10-2022,19:51:00,125,Male,52,Electronics,3,50,62,150
1488,1122,07-09-2022,19:53:00,138,Male,64,Electronics,4,30,31.8,120
1489,1373,02-10-2023,20:26:00,64,Female,25,Beauty,2,300,294,600
1490,1524,26-10-2022,22:10:00,115,Male,46,Beauty,4,300,321,1200
1491,1688,17-12-2022,17:25:00,150,Male,56,Clothing,4,25,26.5,100
1492,1813,22-11-2022,22:24:00,86,Male,52,Electronics,3,50,61.5,150
1493,178,11-10-2023,17:51:00,142,Male,40,Clothing,2,30,34.2,60
1494,208,21-10-2023,20:56:00,144,Female,34,Electronics,4,50,57,200
1495,247,23-12-2022,17:56:00,82,Male,41,Electronics,2,30,31.5,60
1496,290,08-12-2023,21:39:00,86,Female,30,Beauty,2,300,342,600
1497,656,12-11-2023,20:58:00,27,Male,29,Beauty,3,30,29.4,90
1498,735,26-11-2022,21:38:00,153,Female,64,Clothing,4,500,515,2000
1499,1178,29-12-2023,21:15:00,137,Male,40,Clothing,2,30,33,60
1500,1208,15-10-2022,17:44:00,9,Female,34,Electronics,4,50,47.5,200
1501,1247,02-09-2023,18:17:00,78,Male,41,Electronics,2,30,35.7,60
1502,1290,30-12-2022,22:40:00,66,Female,30,Beauty,2,300,318,600
1503,1656,16-09-2023,20:03:00,141,Male,29,Beauty,3,30,35.4,90
1504,1735,05-09-2023,17:26:00,86,Female,64,Clothing,4,500,505,2000
1505,319,07-11-2022,18:50:00,145,Male,31,Clothing,1,500,500,500
1506,670,29-09-2023,17:24:00,59,Male,27,Beauty,1,30,35.7,30
1507,1319,25-11-2023,17:17:00,76,Male,31,Clothing,1,500,585,500
1508,1670,24-10-2023,21:32:00,58,Male,27,Beauty,1,30,34.2,30
1509,385,20-11-2022,19:06:00,127,Male,50,Electronics,3,500,525,1500
1510,1385,07-11-2023,19:22:00,55,Male,50,Electronics,3,500,505,1500
1511,10,24-10-2022,22:55:00,81,Female,52,Clothing,4,50,62.5,200
1512,26,14-10-2023,17:54:00,51,Female,28,Electronics,2,500,600,1000
1513,437,26-11-2023,18:53:00,56,Female,35,Electronics,4,300,345,1200
1514,689,16-10-2022,20:17:00,55,Male,57,Electronics,2,50,52.5,100
1515,1010,21-10-2022,22:11:00,65,Female,52,Clothing,4,50,54.5,200
1516,1026,24-11-2022,19:10:00,60,Female,28,Electronics,2,500,520,1000
1517,1437,04-09-2023,19:19:00,76,Female,35,Electronics,4,300,372,1200
1518,1689,19-12-2023,20:54:00,114,Male,57,Electronics,2,50,47.5,100
1519,558,26-10-2023,17:47:00,108,Female,41,Clothing,1,25,26,25
1520,634,10-10-2022,19:25:00,68,Male,60,Electronics,4,500,535,2000
1521,1558,22-12-2022,20:37:00,91,Female,41,Clothing,1,25,27.75,25
1522,1634,03-11-2023,17:18:00,90,Male,60,Electronics,4,500,520,2000
1523,201,13-10-2022,19:08:00,105,Male,56,Electronics,1,25,29.75,25
1524,286,05-10-2022,22:56:00,92,Male,55,Electronics,2,25,27.75,50
1525,876,03-10-2023,19:39:00,104,Male,43,Clothing,4,30,30,120
1526,1201,31-10-2023,17:28:00,115,Male,56,Electronics,1,25,27.75,25
1527,1286,26-12-2022,17:23:00,111,Male,55,Electronics,2,25,28.5,50
1528,1876,05-11-2023,19:53:00,68,Male,43,Clothing,4,30,32.1,120
1529,55,28-09-2023,20:32:00,57,Male,31,Beauty,4,30,31.8,120
1530,428,02-12-2022,22:44:00,50,Female,40,Electronics,4,50,49.5,200
1531,441,06-11-2023,22:00:00,85,Male,57,Beauty,4,300,351,1200
1532,976,08-10-2023,19:50:00,56,Female,48,Beauty,2,300,345,600
1533,1055,23-10-2022,21:35:00,97,Male,31,Beauty,4,30,37.5,120
1534,1428,09-09-2023,18:44:00,96,Female,40,Electronics,4,50,57,200
1535,1441,04-10-2023,21:38:00,63,Male,57,Beauty,4,300,354,1200
1536,1976,15-10-2023,21:10:00,108,Female,48,Beauty,2,300,360,600
1537,149,14-10-2023,17:52:00,73,Male,22,Clothing,3,25,27,75
1538,227,15-11-2023,19:19:00,87,Male,36,Electronics,2,50,50.5,100
1539,393,19-10-2022,18:52:00,85,Female,22,Beauty,2,500,595,1000
1540,401,03-12-2023,19:03:00,51,Female,62,Clothing,1,300,372,300
1541,546,30-12-2022,22:32:00,57,Female,36,Electronics,4,50,53.5,200
1542,872,10-12-2023,22:18:00,113,Female,63,Beauty,3,25,24.75,75
1543,914,07-09-2022,22:25:00,83,Female,59,Electronics,1,500,510,500
1544,1149,14-09-2023,19:23:00,98,Male,22,Clothing,3,25,29.75,75
1545,1227,01-10-2023,20:09:00,103,Male,36,Electronics,2,50,47.5,100
1546,1393,08-10-2022,17:24:00,56,Female,22,Beauty,2,500,580,1000
1547,1401,01-10-2022,21:20:00,85,Female,62,Clothing,1,300,294,300
1548,1546,18-12-2022,19:06:00,93,Female,36,Electronics,4,50,48,200
1549,1872,22-11-2022,17:02:00,57,Female,63,Beauty,3,25,26.25,75
1550,1914,05-11-2023,17:49:00,70,Female,59,Electronics,1,500,510,500
1551,310,10-11-2022,21:34:00,76,Female,28,Beauty,1,25,31,25
1552,844,09-10-2023,17:54:00,95,Male,35,Clothing,3,50,62,150
1553,852,01-10-2022,19:35:00,82,Female,41,Clothing,1,300,375,300
1554,1310,29-10-2022,21:31:00,74,Female,28,Beauty,1,25,24.75,25
1555,1844,25-10-2022,20:30:00,70,Male,35,Clothing,3,50,50.5,150
1556,1852,11-10-2023,18:09:00,109,Female,41,Clothing,1,300,333,300
1557,97,26-11-2022,18:17:00,112,Female,51,Beauty,2,500,555,1000
1558,619,09-10-2023,18:10:00,56,Male,47,Electronics,4,25,26.25,100
1559,948,10-12-2023,22:06:00,52,Female,23,Electronics,3,25,28.75,75
1560,1097,26-12-2022,20:53:00,86,Female,51,Beauty,2,500,485,1000
1561,1619,20-10-2022,18:07:00,61,Male,47,Electronics,4,25,24.25,100
1562,1948,17-09-2023,21:09:00,100,Female,23,Electronics,3,25,24.5,75
1563,456,15-12-2023,19:45:00,51,Male,57,Electronics,2,30,33.9,60
1564,627,24-10-2022,18:14:00,79,Male,57,Clothing,1,50,55.5,50
1565,1456,02-09-2022,18:49:00,85,Male,57,Electronics,2,30,37.2,60
1566,1627,18-11-2022,17:21:00,84,Male,57,Clothing,1,50,60,50
1567,22,25-11-2023,17:11:00,66,Male,18,Clothing,2,50,60.5,100
1568,121,07-10-2023,18:57:00,110,Female,28,Electronics,4,50,54.5,200
1569,431,29-10-2022,22:02:00,99,Male,63,Electronics,4,300,345,1200
1570,1022,05-09-2023,17:49:00,69,Male,18,Clothing,2,50,52.5,100
1571,1121,23-11-2022,21:10:00,95,Female,28,Electronics,4,50,50.5,200
1572,1431,28-09-2023,21:28:00,114,Male,63,Electronics,4,300,312,1200
1573,370,24-10-2023,21:04:00,61,Male,23,Electronics,2,30,34.8,60
1574,711,23-09-2023,22:26:00,103,Male,26,Electronics,3,500,575,1500
1575,754,26-09-2023,18:40:00,90,Female,43,Electronics,4,25,23.75,100
1576,943,05-11-2022,19:29:00,90,Female,57,Clothing,4,300,318,1200
1577,1370,04-11-2022,22:51:00,90,Male,23,Electronics,2,30,36,60
1578,1711,22-09-2023,20:33:00,113,Male,26,Electronics,3,500,570,1500
1579,1754,01-12-2022,21:03:00,107,Female,43,Electronics,4,25,28.5,100
1580,1943,17-11-2023,21:00:00,108,Female,57,Clothing,4,300,321,1200
1581,350,20-11-2022,17:41:00,61,Male,25,Beauty,3,25,28.5,75
1582,786,16-12-2022,20:38:00,78,Male,48,Clothing,4,25,28.5,100
1583,1350,08-11-2023,22:02:00,93,Male,25,Beauty,3,25,29.25,75
1584,1786,27-09-2022,21:26:00,69,Male,48,Clothing,4,25,28.75,100
1585,109,06-09-2023,19:57:00,94,Female,34,Electronics,4,500,560,2000
1586,191,22-12-2023,21:24:00,71,Male,64,Beauty,1,25,28.25,25
1587,1109,13-12-2023,22:13:00,114,Female,34,Electronics,4,500,590,2000
1588,1191,25-09-2023,17:20:00,88,Male,64,Beauty,1,25,25,25
1589,340,19-09-2023,22:59:00,54,Female,36,Clothing,4,300,294,1200
1590,555,14-12-2022,19:35:00,103,Male,25,Beauty,1,300,360,300
1591,826,24-12-2022,19:08:00,81,Female,46,Clothing,1,300,303,300
1592,962,15-12-2023,22:02:00,76,Male,44,Clothing,2,30,35.1,60
1593,1340,30-10-2023,20:55:00,92,Female,36,Clothing,4,300,348,1200
1594,1555,19-12-2022,18:54:00,55,Male,25,Beauty,1,300,312,300
1595,1826,30-12-2022,22:05:00,104,Female,46,Clothing,1,300,297,300
1596,1962,07-09-2022,18:59:00,65,Male,44,Clothing,2,30,32.7,60
1597,249,28-09-2022,20:17:00,109,Male,20,Clothing,1,50,53.5,50
1598,1249,10-12-2022,21:44:00,95,Male,20,Clothing,1,50,60,50
1599,922,19-10-2023,22:54:00,103,Male,41,Electronics,1,50,60.5,50
1600,1922,28-10-2023,20:07:00,72,Male,41,Electronics,1,50,48.5,50
1601,600,09-10-2023,18:39:00,64,Female,59,Beauty,2,500,525,1000
1602,680,01-12-2022,22:04:00,110,Female,53,Clothing,3,300,330,900
1603,770,11-12-2022,22:49:00,71,Male,32,Clothing,1,50,55,50
1604,1600,18-12-2022,17:44:00,67,Female,59,Beauty,2,500,575,1000
1605,1680,03-09-2023,17:12:00,72,Female,53,Clothing,3,300,324,900
1606,1770,30-11-2023,20:08:00,65,Male,32,Clothing,1,50,56,50
1607,60,04-12-2022,18:15:00,91,Male,30,Beauty,3,50,60.5,150
1608,250,24-12-2022,23:00:00,91,Male,48,Electronics,1,50,60.5,50
1609,516,20-09-2023,18:38:00,85,Male,30,Beauty,4,25,24.25,100
1610,937,18-10-2022,19:57:00,50,Female,62,Beauty,1,500,510,500
1611,1060,12-11-2022,18:29:00,71,Male,30,Beauty,3,50,57,150
1612,1250,19-11-2022,20:39:00,96,Male,48,Electronics,1,50,48.5,50
1613,1516,09-11-2022,17:19:00,54,Male,30,Beauty,4,25,24.5,100
1614,1937,07-09-2022,17:57:00,52,Female,62,Beauty,1,500,620,500
1615,318,22-10-2023,21:26:00,57,Male,61,Clothing,1,25,29.25,25
1616,342,05-11-2023,17:24:00,85,Female,43,Clothing,4,500,500,2000
1617,564,12-09-2023,20:14:00,114,Male,50,Electronics,2,50,55.5,100
1618,767,07-11-2022,22:44:00,72,Male,39,Beauty,3,25,24.5,75
1619,1318,25-12-2022,22:57:00,55,Male,61,Clothing,1,25,27,25
1620,1342,18-09-2022,23:00:00,114,Female,43,Clothing,4,500,485,2000
1621,1564,04-10-2022,22:55:00,115,Male,50,Electronics,2,50,49.5,100
1622,1767,10-12-2022,17:35:00,87,Male,39,Beauty,3,25,28.25,75
1623,503,08-10-2023,20:06:00,63,Male,45,Beauty,4,500,570,2000
1624,869,08-09-2022,22:16:00,51,Male,37,Beauty,3,500,485,1500
1625,1503,17-10-2022,18:28:00,67,Male,45,Beauty,4,500,605,2000
1626,1869,23-10-2022,19:51:00,113,Male,37,Beauty,3,500,605,1500
1627,126,01-11-2022,18:16:00,63,Female,28,Clothing,3,30,28.8,90
1628,349,04-12-2023,17:05:00,78,Female,57,Beauty,1,50,48.5,50
1629,440,22-11-2023,20:15:00,110,Male,64,Clothing,2,300,348,600
1630,1126,12-09-2022,17:12:00,62,Female,28,Clothing,3,30,28.8,90
1631,1349,08-12-2023,21:57:00,112,Female,57,Beauty,1,50,49.5,50
1632,1440,01-09-2023,19:20:00,86,Male,64,Clothing,2,300,354,600
1633,124,24-12-2022,21:17:00,83,Male,33,Clothing,4,500,515,2000
1634,324,15-11-2022,17:52:00,54,Female,52,Electronics,3,50,49,150
1635,677,17-12-2022,21:13:00,65,Female,19,Beauty,3,500,555,1500
1636,1124,06-10-2023,20:04:00,83,Male,33,Clothing,4,500,515,2000
1637,1324,25-09-2023,20:29:00,56,Female,52,Electronics,3,50,55,150
1638,1677,02-10-2022,20:51:00,84,Female,19,Beauty,3,500,490,1500
1639,30,10-10-2023,20:05:00,59,Female,39,Beauty,3,300,285,900
1640,226,23-09-2022,17:02:00,69,Female,61,Clothing,1,50,57.5,50
1641,229,09-11-2023,19:23:00,92,Male,58,Beauty,3,30,36.9,90
1642,896,30-12-2023,19:17:00,56,Female,30,Electronics,2,25,30.75,50
1643,959,18-09-2022,17:59:00,54,Female,42,Electronics,2,30,28.5,60
1644,998,21-10-2023,17:32:00,61,Female,23,Beauty,4,25,30.5,100
1645,1030,27-11-2022,18:02:00,96,Female,39,Beauty,3,300,309,900
1646,1226,30-11-2023,17:52:00,102,Female,61,Clothing,1,50,51,50
1647,1229,02-11-2023,21:08:00,62,Male,58,Beauty,3,30,34.5,90
1648,1896,05-11-2022,20:19:00,87,Female,30,Electronics,2,25,30.75,50
1649,1959,08-10-2022,19:56:00,95,Female,42,Electronics,2,30,34.2,60
1650,1998,20-10-2023,19:53:00,90,Female,23,Beauty,4,25,24,100
1651,12,09-12-2022,22:09:00,114,Male,35,Beauty,3,25,25.25,75
1652,1012,08-12-2022,18:47:00,56,Male,35,Beauty,3,25,27.25,75
1653,710,03-09-2022,21:11:00,71,Female,26,Electronics,3,500,495,1500
1654,776,08-09-2023,18:57:00,109,Male,35,Clothing,3,30,30.9,90
1655,817,05-10-2022,21:12:00,87,Male,30,Beauty,4,50,49,200
1656,1710,23-10-2022,20:14:00,104,Female,26,Electronics,3,500,610,1500
1657,1776,23-10-2022,20:07:00,111,Male,35,Clothing,3,30,32.1,90
1658,1817,11-09-2022,21:22:00,82,Male,30,Beauty,4,50,50,200
1659,334,16-10-2022,20:37:00,103,Male,31,Electronics,3,300,360,900
1660,343,09-11-2022,18:44:00,68,Male,21,Electronics,2,25,30,50
1661,628,23-12-2023,18:00:00,66,Female,19,Beauty,4,50,59.5,200
1662,983,10-10-2022,20:12:00,61,Female,29,Clothing,1,300,345,300
1663,1334,21-09-2022,20:37:00,60,Male,31,Electronics,3,300,366,900
1664,1343,21-10-2023,20:10:00,87,Male,21,Electronics,2,25,28.5,50
1665,1628,28-12-2022,22:23:00,51,Female,19,Beauty,4,50,58.5,200
1666,1983,21-12-2022,21:38:00,114,Female,29,Clothing,1,300,303,300
1667,141,01-11-2022,19:26:00,54,Female,22,Electronics,1,50,59,50
1668,145,06-11-2022,19:21:00,64,Female,39,Clothing,3,25,27.5,75
1669,507,11-12-2022,21:40:00,52,Female,37,Electronics,3,500,485,1500
1670,841,18-12-2022,20:58:00,108,Male,31,Electronics,4,25,28.5,100
1671,898,17-09-2023,20:55:00,53,Female,42,Clothing,3,30,35.1,90
1672,951,18-09-2022,21:35:00,58,Male,33,Beauty,2,50,57.5,100
1673,1141,17-09-2023,19:13:00,65,Female,22,Electronics,1,50,58,50
1674,1145,01-09-2023,19:19:00,87,Female,39,Clothing,3,25,31,75
1675,1507,27-12-2022,22:14:00,95,Female,37,Electronics,3,500,520,1500
1676,1841,14-11-2023,18:55:00,94,Male,31,Electronics,4,25,28.25,100
1677,1898,13-11-2023,18:17:00,81,Female,42,Clothing,3,30,35.1,90
1678,1951,03-12-2022,18:56:00,54,Male,33,Beauty,2,50,59.5,100
1679,181,06-11-2023,19:59:00,79,Male,19,Electronics,4,300,327,1200
1680,1181,06-11-2022,18:28:00,84,Male,19,Electronics,4,300,354,1200
1681,784,18-10-2023,22:44:00,71,Female,34,Electronics,1,500,610,500
1682,1784,28-12-2023,20:58:00,100,Female,34,Electronics,1,500,500,500
1683,20,12-12-2023,21:35:00,85,Male,22,Clothing,3,300,345,900
1684,690,19-12-2023,18:39:00,91,Female,52,Clothing,3,300,324,900
1685,1020,22-11-2022,18:30:00,86,Male,22,Clothing,3,300,300,900
1686,1690,05-09-2023,17:36:00,101,Female,52,Clothing,3,300,369,900
1687,47,22-10-2022,17:22:00,96,Female,40,Beauty,3,500,600,1500
1688,405,17-10-2022,17:55:00,79,Female,25,Clothing,4,300,324,1200
1689,1047,04-12-2022,21:53:00,84,Female,40,Beauty,3,500,490,1500
1690,1405,28-10-2023,20:08:00,91,Female,25,Clothing,4,300,342,1200
1691,205,22-11-2022,17:20:00,88,Female,43,Clothing,1,25,25.5,25
1692,512,06-12-2022,18:00:00,56,Female,57,Beauty,1,25,9.5,25
1693,565,05-09-2023,20:24:00,75,Female,45,Beauty,2,30,9,60
1694,761,14-11-2022,22:16:00,64,Female,33,Clothing,1,500,275,500
1695,762,27-11-2023,17:49:00,56,Female,24,Electronics,2,25,10.25,50
1696,950,22-09-2022,21:27:00,75,Male,36,Clothing,3,300,144,900
1697,1205,25-11-2022,19:19:00,97,Female,43,Clothing,1,25,7.25,25
1698,1512,20-12-2023,20:05:00,105,Female,57,Beauty,1,25,13.25,25
1699,1565,04-09-2023,20:45:00,74,Female,45,Beauty,2,30,11.1,60
1700,1761,09-12-2023,18:46:00,72,Female,33,Clothing,1,500,200,500
1701,1762,15-11-2023,18:43:00,81,Female,24,Electronics,2,25,11,50
1702,1950,04-12-2022,19:23:00,50,Male,36,Clothing,3,300,84,900
1703,86,29-09-2023,18:55:00,69,Male,19,Beauty,3,30,15.6,90
1704,173,19-12-2023,17:30:00,85,Male,64,Electronics,4,30,14.1,120
1705,1086,14-09-2023,19:50:00,84,Male,19,Beauty,3,30,16.5,90
1706,1173,04-12-2022,21:03:00,70,Male,64,Electronics,4,30,15,120
1707,595,15-10-2022,21:35:00,65,Female,18,Clothing,4,500,210,2000
1708,827,28-10-2023,19:24:00,96,Male,61,Beauty,3,300,165,900
1709,965,27-11-2022,21:45:00,84,Male,22,Clothing,4,50,13,200
1710,1595,04-10-2023,17:44:00,115,Female,18,Clothing,4,500,255,2000
1711,1827,09-11-2022,20:02:00,62,Male,61,Beauty,3,300,132,900
1712,1965,12-12-2022,20:03:00,93,Male,22,Clothing,4,50,21.5,200
1713,388,03-12-2022,19:04:00,60,Male,50,Electronics,1,25,12.25,25
1714,631,22-10-2023,22:18:00,92,Male,56,Electronics,3,30,16.5,90
1715,1388,13-10-2023,18:12:00,89,Male,50,Electronics,1,25,6.75,25
1716,1631,01-11-2022,19:11:00,75,Male,56,Electronics,3,30,12.3,90
1717,554,06-12-2022,21:04:00,94,Female,46,Beauty,3,50,13,150
1718,812,02-10-2023,17:45:00,89,Male,19,Electronics,3,25,11.25,75
1719,1554,27-11-2023,19:55:00,83,Female,46,Beauty,3,50,15.5,150
1720,1812,25-10-2023,22:19:00,85,Male,19,Electronics,3,25,12,75
1721,58,16-09-2023,19:18:00,53,Male,18,Clothing,4,300,75,1200
1722,952,21-12-2022,18:09:00,69,Female,57,Clothing,1,25,13.25,25
1723,1058,30-10-2022,18:31:00,100,Male,18,Clothing,4,300,153,1200
1724,1952,17-12-2022,22:13:00,114,Female,57,Clothing,1,25,13.5,25
1725,345,07-12-2022,18:56:00,104,Male,62,Electronics,1,30,13.5,30
1726,458,28-11-2023,21:35:00,110,Female,39,Electronics,4,25,7,100
1727,582,30-09-2022,21:38:00,110,Male,35,Clothing,3,300,75,900
1728,963,19-10-2023,18:24:00,76,Female,55,Beauty,1,50,13,50
1729,1345,29-09-2022,17:50:00,98,Male,62,Electronics,1,30,11.4,30
1730,1458,09-10-2023,19:21:00,95,Female,39,Electronics,4,25,9.75,100
1731,1582,17-10-2023,19:12:00,56,Male,35,Clothing,3,300,114,900
1732,1963,12-12-2022,20:56:00,115,Female,55,Beauty,1,50,20.5,50
1733,369,13-12-2023,19:42:00,111,Male,23,Electronics,3,500,215,1500
1734,706,04-09-2022,22:19:00,66,Male,51,Electronics,4,25,8,100
1735,747,21-10-2022,18:12:00,51,Male,23,Beauty,1,30,9.3,30
1736,1369,10-10-2022,21:14:00,64,Male,23,Electronics,3,500,180,1500
1737,1706,16-10-2022,18:04:00,57,Male,51,Electronics,4,25,11.75,100
1738,1747,05-09-2023,18:22:00,87,Male,23,Beauty,1,30,16.2,30
1739,533,13-11-2022,17:19:00,92,Male,19,Electronics,3,500,155,1500
1740,1533,29-10-2022,19:35:00,67,Male,19,Electronics,3,500,255,1500
1741,169,28-11-2022,18:47:00,73,Male,18,Beauty,3,500,145,1500
1742,645,14-12-2022,22:11:00,51,Female,35,Electronics,4,30,11.1,120
1743,968,18-12-2023,20:34:00,101,Female,48,Clothing,3,300,120,900
1744,997,01-10-2023,20:36:00,51,Male,52,Beauty,3,30,15,90
1745,1169,25-09-2022,17:12:00,101,Male,18,Beauty,3,500,255,1500
1746,1645,12-10-2023,17:27:00,109,Female,35,Electronics,4,30,9,120
1747,1968,21-09-2022,19:09:00,75,Female,48,Clothing,3,300,153,900
1748,1997,29-10-2023,21:09:00,99,Male,52,Beauty,3,30,10.2,90
1749,57,11-10-2022,20:12:00,64,Female,63,Beauty,1,30,10.2,30
1750,137,10-09-2022,20:42:00,66,Male,46,Beauty,2,500,125,1000
1751,778,13-12-2023,18:28:00,105,Female,47,Beauty,4,25,13.75,100
1752,1057,19-09-2023,22:31:00,114,Female,63,Beauty,1,30,15.9,30
1753,1137,05-11-2022,22:34:00,104,Male,46,Beauty,2,500,145,1000
1754,1778,30-12-2023,19:57:00,94,Female,47,Beauty,4,25,11.25,100
1755,599,10-12-2023,19:07:00,82,Female,28,Beauty,2,50,24.5,100
1756,938,16-09-2022,17:55:00,103,Male,49,Clothing,4,50,23,200
1757,1599,24-10-2022,17:23:00,110,Female,28,Beauty,2,50,20.5,100
1758,1938,12-10-2022,20:15:00,76,Male,49,Clothing,4,50,13.5,200
1759,234,09-12-2023,17:42:00,64,Female,62,Electronics,2,25,13.75,50
1760,1234,07-09-2023,17:46:00,78,Female,62,Electronics,2,25,8.25,50
1761,410,31-10-2023,19:41:00,64,Female,29,Clothing,2,50,14.5,100
1762,417,01-10-2023,22:03:00,109,Male,43,Electronics,3,300,162,900
1763,581,15-12-2022,21:16:00,103,Female,48,Beauty,2,30,13.8,60
1764,1410,16-10-2022,18:47:00,72,Female,29,Clothing,2,50,22.5,100
1765,1417,26-12-2022,17:43:00,54,Male,43,Electronics,3,300,147,900
1766,1581,20-12-2022,18:57:00,108,Female,48,Beauty,2,30,9.9,60
1767,74,05-10-2023,19:50:00,56,Female,18,Beauty,4,500,205,2000
1768,87,07-09-2022,18:09:00,104,Female,28,Beauty,2,50,15.5,100
1769,803,25-10-2022,17:16:00,60,Male,39,Clothing,4,25,6.75,100
1770,1074,04-10-2022,20:18:00,67,Female,18,Beauty,4,500,230,2000
1771,1087,08-11-2022,23:00:00,81,Female,28,Beauty,2,50,15,100
1772,1803,26-12-2023,19:36:00,101,Male,39,Clothing,4,25,8.5,100
1773,424,20-12-2023,19:21:00,101,Male,57,Beauty,4,300,147,1200
1774,641,25-12-2023,18:30:00,105,Female,40,Electronics,1,300,144,300
1775,918,13-10-2023,21:59:00,114,Female,42,Electronics,3,30,16.2,90
1776,1424,05-09-2023,21:32:00,54,Male,57,Beauty,4,300,111,1200
1777,1641,01-09-2022,17:41:00,65,Female,40,Electronics,1,300,165,300
1778,1918,10-12-2022,21:57:00,56,Female,42,Electronics,3,30,13.2,90
1779,1,16-12-2022,19:10:00,50,Male,34,Beauty,3,50,16,150
1780,95,06-11-2022,19:57:00,103,Female,32,Clothing,2,30,7.5,60
1781,171,14-10-2022,20:10:00,109,Female,52,Clothing,3,300,126,900
1782,1001,01-09-2023,20:11:00,99,Male,34,Beauty,3,50,22,150
1783,1095,05-09-2022,17:56:00,56,Female,32,Clothing,2,30,9.9,60
